tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2012-W-INT-AUS-01A-2012,Hobart,Hard,32,I,20120109,20,201424,6,,Shahar Peer,R,170,ISR,24.69267625,37,1460,201678,,Q,Sacha Jones,R,,AUS,21.16906229,272,203,7-6(7) 6-4,3,R16,,1,4,92,60,33,14,,9,15,0,5,82,46,25,14,,6,13
2012-W-INT-AUS-01A-2012,Hobart,Hard,32,I,20120109,21,201514,,,Sorana Cirstea,R,176,ROU,21.75770021,60,991,201318,,,Bethanie Mattek Sands,R,168,USA,26.7980835,56,1107,2-6 6-3 7-5,3,R16,,1,7,92,51,31,23,,9,13,5,2,94,46,34,22,,5,10
2012-W-INT-AUS-01A-2012,Hobart,Hard,32,I,20120109,22,201493,4,,Angelique Kerber,L,173,GER,23.97535934,31,1750,201506,,,Sara Errani,R,164,ITA,24.69815195,47,1190,6-1 6-2,3,R16,,0,2,46,27,20,11,,1,2,0,2,44,36,15,4,,4,9
2012-W-INT-AUS-01A-2012,Hobart,Hard,32,I,20120109,24,201621,,Q,Mona Barthel,R,185,GER,21.49760438,64,938,201286,2,,Anabel Medina Garrigues,R,169,ESP,29.44284736,27,1950,6-1 6-4,3,R16,,1,3,54,34,24,11,,5,6,1,1,60,45,27,3,,4,8
2012-W-INT-AUS-01A-2012,Hobart,Hard,32,I,20120109,25,201518,1,,Yanina Wickmayer,R,182,BEL,22.22039699,29,1880,201594,,,Simona Halep,R,168,ROU,20.28473648,57,1092,6-4 6-0,3,QF,,1,0,41,26,21,8,,0,1,2,1,48,33,15,7,,6,11
2012-W-INT-AUS-01A-2012,Hobart,Hard,32,I,20120109,26,201424,6,,Shahar Peer,R,170,ISR,24.69267625,37,1460,201403,,,Anna Chakvetadze,R,170,RUS,24.84873374,234,247,4-6 6-4 1-0 RET,3,QF,,2,3,68,50,28,7,,4,8,2,7,72,49,28,8,,4,9
2012-W-INT-AUS-01A-2012,Hobart,Hard,32,I,20120109,27,201493,4,,Angelique Kerber,L,173,GER,23.97535934,31,1750,201514,,,Sorana Cirstea,R,176,ROU,21.75770021,60,991,6-0 3-6 7-5,3,QF,,0,4,93,59,38,18,,7,11,3,5,104,60,37,18,,7,13
2012-W-INT-AUS-01A-2012,Hobart,Hard,32,I,20120109,29,201518,1,,Yanina Wickmayer,R,182,BEL,22.22039699,29,1880,201424,6,,Shahar Peer,R,170,ISR,24.69267625,37,1460,7-6(1) 6-3,3,SF,,2,3,60,41,26,12,,0,3,1,4,87,57,34,8,,7,12
2012-W-INT-AUS-01A-2012,Hobart,Hard,32,I,20120109,30,201621,,Q,Mona Barthel,R,185,GER,21.49760438,64,938,201493,4,,Angelique Kerber,L,173,GER,23.97535934,31,1750,6-0 7-6(6),3,SF,,3,2,62,41,28,12,,3,4,0,2,61,40,20,12,,3,7
2012-W-INT-AUS-01A-2012,Hobart,Hard,32,I,20120109,31,201621,,Q,Mona Barthel,R,185,GER,21.49760438,64,938,201518,1,,Yanina Wickmayer,R,182,BEL,22.22039699,29,1880,6-1 6-2,3,F,,4,1,44,36,26,3,,2,4,0,3,50,36,13,6,,5,11
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,1,201495,,,Dominika Cibulkova,R,161,SVK,22.67761807,18,2755,201397,,,Shuai Peng,R,173,CHN,26.00136893,17,2790,6-2 4-6 6-4,3,R32,,1,7,102,40,28,29,,8,13,13,5,102,62,39,12,,7,14
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,2,201492,,,Andrea Petkovic,R,180,GER,24.3340178,10,4500,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,20.52019165,16,2795,6-2 6-3,3,R32,,2,0,53,43,28,5,,1,3,1,5,60,31,20,7,,6,11
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,3,201474,7,,Agnieszka Radwanska,R,170,POL,22.84462697,8,5250,201524,,Q,Urszula Radwanska,R,177,POL,21.08966461,102,655,6-1 6-1,3,R32,,1,0,35,21,14,10,,0,1,0,3,43,25,11,6,,3,9
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,4,201458,3,,Victoria Azarenka,R,180,BLR,22.4421629,3,6520,201527,,Q,Stefanie Voegele,R,170,SUI,21.83436003,140,482,6-2 6-1,3,R32,,3,3,61,40,28,11,,5,6,2,1,76,40,20,14,,13,18
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,5,201347,,,Jelena Jankovic,R,177,SRB,26.86105407,14,3115,201504,,,Julia Goerges,R,180,GER,23.18412047,23,2225,6-1 3-1 RET,3,R32,,0,1,32,20,18,6,,1,1,1,3,44,27,14,7,,6,10
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,6,200120,,WC,Jelena Dokic,R,175,AUS,28.74469541,71,904,201538,,WC,Isabella Holland,R,,AUS,20.01916496,182,357,6-0 6-0,3,R32,,1,1,31,20,16,9,,0,0,0,3,39,28,10,1,,2,8
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,7,201294,8,,Marion Bartoli,R,170,FRA,27.26899384,9,4710,201555,,LL,Polona Hercog,R,182,SLO,20.96919918,36,1490,6-3 6-3,3,R32,,2,6,59,30,24,14,,1,2,1,1,54,30,20,10,,0,4
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,8,201320,,,Svetlana Kuznetsova,R,174,RUS,26.53524983,19,2706,201329,6,,Vera Zvonareva,R,172,RUS,27.33744011,7,5435,6-1 6-2,3,R32,,5,3,43,27,20,9,,0,1,0,9,53,23,13,8,,8,13
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,9,201425,,,Lucie Safarova,L,177,CZE,24.92813142,25,2060,201421,,,Ana Ivanovic,R,183,SRB,24.17522245,22,2260,7-6(5) 6-2,3,R32,,9,6,75,44,37,16,,3,3,3,4,73,35,25,20,,6,8
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,10,201541,,Q,Chanelle Scheepers,R,,RSA,27.82477755,39,1376,201349,,Q,Melinda Czink,L,178,HUN,29.21560575,146,460,6-4 6-2,3,R32,,2,5,56,29,23,14,,4,6,1,5,73,44,22,15,,10,15
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,11,201419,4,,Na Li,R,172,CHN,29.86721424,5,5720,201505,,Q,Ekaterina Makarova,L,178,RUS,23.58932238,54,1114,6-0 6-3,3,R32,,4,1,53,35,24,10,,5,6,1,2,50,34,18,3,,3,8
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,12,201212,,,Francesca Schiavone,R,166,ITA,31.54551677,11,4040,201325,5,,Samantha Stosur,R,172,AUS,27.77823409,6,5585,6-2 6-4,3,R32,,2,4,59,32,21,13,,4,6,1,1,63,33,18,13,,5,10
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,13,201290,,,Daniela Hantuchova,R,181,SVK,28.71457906,21,2295,201311,,,Roberta Vinci,R,163,ITA,28.88980151,24,2125,7-5 6-2,3,R32,,3,4,59,35,26,12,,6,8,2,3,67,30,18,16,,4,9
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,14,201567,,LL,Alexandra Dulgheru,R,,ROU,22.61190965,66,935,201387,,Q,Sofia Arvidsson,R,176,SWE,27.89596167,77,865,6-1 6-1,3,R32,,2,8,62,41,27,10,,7,8,0,0,52,36,15,7,,1,7
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,15,201496,1,,Caroline Wozniacki,R,177,DEN,21.49760438,1,7485,201495,,,Dominika Cibulkova,R,161,SVK,22.67761807,18,2755,7-5 2-6 6-4,3,R16,,6,2,96,63,37,15,,6,12,1,10,96,51,37,17,,3,9
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,16,201474,7,,Agnieszka Radwanska,R,170,POL,22.84462697,8,5250,201492,,,Andrea Petkovic,R,180,GER,24.3340178,10,4500,7-5 6-4,3,R16,,8,3,98,74,48,9,,14,17,0,1,69,53,26,9,,1,6
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,17,201458,3,,Victoria Azarenka,R,180,BLR,22.4421629,3,6520,201347,,,Jelena Jankovic,R,177,SRB,26.86105407,14,3115,6-4 6-2,3,R16,,5,5,61,49,37,3,,3,4,3,6,47,21,13,14,,2,6
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,18,201294,8,,Marion Bartoli,R,170,FRA,27.26899384,9,4710,200120,,WC,Jelena Dokic,R,175,AUS,28.74469541,71,904,6-0 6-3,3,R16,,5,4,51,30,23,9,,5,6,2,11,57,27,14,9,,7,13
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,19,201425,,,Lucie Safarova,L,177,CZE,24.92813142,25,2060,201320,,,Svetlana Kuznetsova,R,174,RUS,26.53524983,19,2706,6-1 2-0 RET,3,R16,,1,1,29,17,14,5,,1,1,2,1,34,19,8,5,,2,6
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,20,201419,4,,Na Li,R,172,CHN,29.86721424,5,5720,201541,,Q,Chanelle Scheepers,R,,RSA,27.82477755,39,1376,2-6 6-4 6-1,3,R16,,1,2,66,49,25,10,,1,7,0,4,71,47,22,11,,3,10
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,21,201290,,,Daniela Hantuchova,R,181,SVK,28.71457906,21,2295,201212,,,Francesca Schiavone,R,166,ITA,31.54551677,11,4040,7-5 6-1,3,R16,,5,1,51,22,12,20,,3,5,3,5,76,36,22,16,,7,13
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,22,201520,2,,Petra Kvitova,L,183,CZE,21.83983573,2,7190,201567,,LL,Alexandra Dulgheru,R,,ROU,22.61190965,66,935,7-5 3-6 6-4,3,R16,,2,3,101,63,46,18,,9,12,0,4,90,65,47,11,,2,5
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,23,201474,7,,Agnieszka Radwanska,R,170,POL,22.84462697,8,5250,201496,1,,Caroline Wozniacki,R,177,DEN,21.49760438,1,7485,3-6 7-5 6-2,3,QF,,4,2,93,63,40,10,,9,15,0,4,100,67,32,15,,7,15
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,24,201458,3,,Victoria Azarenka,R,180,BLR,22.4421629,3,6520,201294,8,,Marion Bartoli,R,170,FRA,27.26899384,9,4710,7-5 6-4,3,QF,,1,5,85,57,36,10,,7,12,5,10,87,46,27,13,,3,10
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,25,201419,4,,Na Li,R,172,CHN,29.86721424,5,5720,201425,,,Lucie Safarova,L,177,CZE,24.92813142,25,2060,6-2 7-6(3),3,QF,,0,6,68,47,35,9,,2,3,1,6,83,48,28,16,,11,14
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,26,201520,2,,Petra Kvitova,L,183,CZE,21.83983573,2,7190,201290,,,Daniela Hantuchova,R,181,SVK,28.71457906,21,2295,6-0 6-4,3,QF,,3,4,42,26,22,8,,0,1,0,3,50,36,15,6,,3,8
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,27,201458,3,,Victoria Azarenka,R,180,BLR,22.4421629,3,6520,201474,7,,Agnieszka Radwanska,R,170,POL,22.84462697,8,5250,1-6 6-3 6-2,3,SF,,2,4,87,66,42,10,,12,15,2,1,77,61,36,9,,8,12
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,28,201419,4,,Na Li,R,172,CHN,29.86721424,5,5720,201520,2,,Petra Kvitova,L,183,CZE,21.83983573,2,7190,1-6 7-5 6-2,3,SF,,1,5,95,65,38,20,,10,14,2,3,82,50,33,12,,2,6
2012-W-PR-AUS-02A-2012,Sydney,Hard,30,P,20120109,29,201458,3,,Victoria Azarenka,R,180,BLR,22.4421629,3,6520,201419,4,,Na Li,R,172,CHN,29.86721424,5,5720,6-2 1-6 6-3,3,F,,3,4,80,55,33,13,,6,10,1,4,80,59,32,10,,5,10
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,1,201496,1,,Caroline Wozniacki,R,177,DEN,21.51676934,1,7485,201370,,,Anastasia Rodionova,R,167,AUS,29.68104038,103,655,6-2 6-1,3,R128,,1,1,57,43,29,8,,3,3,2,1,53,32,19,6,,3,7
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,2,201588,,,Anna Tatishvili,R,171,GEO,21.94934976,83,744,202458,,WC,Ashleigh Barty,R,,AUS,15.72895277,670,34,6-2 7-6(4),3,R128,,0,1,70,51,32,13,,3,5,7,6,68,33,25,12,,0,4
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,3,201426,,,Pauline Parmentier,R,175,FRA,25.95756331,70,891,201485,,,Alla Kudryavtseva,R,,RUS,24.20260096,108,631,6-3 5-7 6-3,3,R128,,3,2,96,47,37,21,,7,11,2,4,83,40,23,22,,4,10
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,5,201539,,,Christina Mchale,R,170,USA,19.68240931,42,1241,201425,24,,Lucie Safarova,L,177,CZE,24.94729637,24,2120,6-2 6-4,3,R128,,4,0,55,33,25,15,,2,2,2,1,51,38,24,7,,3,6
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,6,201523,,,Marina Erakovic,R,174,NZL,23.86310746,62,991,201559,,Q,Irena Pavlovic,R,,FRA,23.2991102,219,275,7-5 7-6(4),3,R128,,7,1,85,44,29,22,,4,7,2,9,83,47,35,11,,2,6
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,7,201578,,Q,Kai Chen Chang,R,,TPE,21.00752909,149,446,201549,,,Petra Martic,R,181,CRO,20.99110198,55,1118,6-4 6-2,3,R128,,2,3,50,30,22,9,,3,5,3,3,61,34,19,11,,2,7
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,8,201347,13,,Jelena Jankovic,R,177,SRB,26.88021903,13,3115,201573,,Q,Laura Robson,L,180,GBR,17.98494182,134,501,6-2 6-0,3,R128,,6,4,47,28,21,11,,3,3,3,7,59,37,19,8,,4,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,9,200079,11,,Kim Clijsters,R,,BEL,28.60780287,14,3041,201646,,Q,Maria Joao Koehler,U,,POR,19.27173169,223,273,7-5 6-1,3,R128,,3,7,61,36,29,14,,1,1,2,10,57,26,16,15,,4,7
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,10,200773,,,Stephanie Foretz Gacon,R,166,FRA,30.70499658,107,633,201304,,,Elena Baltacha,R,,GBR,28.42436687,54,1120,6-2 6-4,3,R128,,8,3,72,38,29,17,,6,6,1,3,62,36,24,12,,7,10
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,11,201615,,,Lesia Tsurenko,R,174,UKR,22.63107461,111,612,201551,,,Arantxa Rus,U,180,NED,21.09240246,77,855,7-6(4) 6-1,3,R128,,0,7,70,45,27,10,,2,7,1,4,70,40,18,10,,5,12
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,12,201290,20,,Daniela Hantuchova,R,181,SVK,28.73374401,21,2295,201478,,Q,Varvara Lepchenko,L,180,USA,25.65639973,128,524,4-6 6-3 6-2,3,R128,,1,2,102,74,49,13,,5,8,0,3,69,44,32,8,,5,10
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,15,201542,,WC,Olivia Rogowska,R,,AUS,20.61054073,168,383,201387,,,Sofia Arvidsson,R,176,SWE,27.91512663,75,865,6-3 6-1,3,R128,,3,3,68,47,33,8,,3,4,1,3,57,38,20,6,,8,13
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,16,201419,5,,Na Li,R,172,CHN,29.88637919,6,5570,201584,,,Ksenia Pervak,L,170,KAZ,20.64065708,40,1365,6-3 6-1,3,R128,,3,1,50,35,23,11,,0,1,0,8,46,22,10,11,,0,5
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,18,201348,,WC,Casey Dellacqua,L,,AUS,26.92676249,126,527,201587,,,Bojana Jovanovski,R,175,SRB,20.04380561,90,710,6-3 6-2,3,R128,,1,2,58,39,23,10,,6,9,0,4,55,31,14,7,,2,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,19,201621,,,Mona Barthel,R,185,GER,21.51676934,44,1220,201303,,,Anne Keothavong,R,175,GBR,28.3340178,73,882,6-0 RET,3,R128,,2,0,16,10,7,6,,1,1,0,3,17,6,1,3,,0,3
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,20,201508,32,,Petra Cetkovska,R,172,CZE,26.93497604,33,1666,201503,,,Ayumi Morita,R,163,JPN,21.85078713,52,1130,3-6 6-1 7-5,3,R128,,2,3,76,48,30,8,,6,13,0,5,93,68,33,9,,7,16
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,21,201690,,Q,Nina Bratchikova,R,,RUS,26.55167693,136,496,201355,19,,Flavia Pennetta,R,172,ITA,29.88911704,20,2570,6-3 1-6 6-2,3,R128,,2,4,74,39,30,14,,6,10,1,1,74,50,30,9,,4,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,22,201462,,,Alberta Brianti,R,,ITA,31.78097194,71,890,201604,,,Irina Falconi,R,,USA,21.70294319,81,815,6-2 7-5,3,R128,,1,4,74,46,27,12,,8,12,3,6,79,48,27,9,,7,14
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,24,201397,16,,Shuai Peng,R,173,CHN,26.02053388,17,2760,201431,,WC,Aravane Rezai,R,165,FRA,24.84325804,120,547,6-3 6-4,3,R128,,5,5,64,41,32,9,,4,6,4,6,64,35,25,9,,5,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,25,201212,10,,Francesca Schiavone,R,166,ITA,31.56468172,11,4040,201440,,,Laura Pous Tio,U,,ESP,27.29089665,72,886,6-1 6-3,3,R128,,5,2,45,20,16,16,,3,4,3,4,56,26,14,12,,4,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,26,201472,,,Romina Oprandi,R,,SUI,25.80150582,80,824,201412,,,Anastasia Yakimova,R,165,BLR,25.2073922,63,969,6-4 6-1,3,R128,,0,3,51,34,22,9,,0,2,2,6,63,30,11,16,,4,10
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,28,201504,22,,Julia Goerges,R,180,GER,23.20328542,23,2225,201555,,,Polona Hercog,R,182,SLO,20.98836413,35,1490,6-3 7-6(3),3,R128,,2,2,62,43,31,9,,2,5,0,3,63,36,22,13,,5,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,29,201448,,,Galina Voskoboeva,R,183,KAZ,27.07734428,57,1108,201518,28,,Yanina Wickmayer,R,182,BEL,22.23956194,26,2050,7-5 6-2,3,R128,,5,0,57,28,23,17,,1,2,0,4,54,35,23,7,,2,6
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,30,201450,,,Tsvetana Pironkova,R,180,BUL,24.34223135,47,1191,201420,,,Sania Mirza,R,153,IND,25.16906229,106,647,6-4 6-2,3,R128,,2,1,68,38,21,17,,4,7,2,3,63,39,20,8,,9,15
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,31,202440,,Q,Paula Ormaechea,R,,ARG,19.2991102,189,330,201594,,,Simona Halep,R,168,ROU,20.30390144,50,1152,6-1 3-6 7-5,3,R128,,1,2,101,62,35,23,,12,17,2,3,94,65,37,11,,6,13
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,32,201474,8,,Agnieszka Radwanska,R,170,POL,22.86379192,8,5330,201318,,,Bethanie Mattek Sands,R,168,USA,26.81724846,67,937,6-7(10) 6-4 6-2,3,R128,,6,1,136,90,62,18,,13,17,4,5,111,53,35,27,,6,13
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,33,201329,7,,Vera Zvonareva,R,172,RUS,27.35660507,7,5435,201567,,,Alexandra Dulgheru,R,,ROU,22.63107461,61,994,7-6(4) 6-7(5) 6-3,3,R128,,2,9,123,81,54,17,,7,13,0,6,117,82,46,16,,7,14
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,34,201556,,,Lucie Hradecka,R,177,CZE,26.65571526,51,1146,201516,,,Evgeniya Rodina,R,,RUS,22.94592745,104,654,6-3 6-1,3,R128,,6,2,44,22,19,11,,2,3,1,4,56,41,21,4,,7,11
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,35,201505,,,Ekaterina Makarova,L,178,RUS,23.60848734,56,1114,200009,,,Tamarine Tanasugarn,R,165,THA,34.64750171,93,692,6-0 2-6 6-0,3,R128,,3,1,57,38,25,9,,2,5,0,4,75,47,23,10,,7,14
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,36,201466,25,,Kaia Kanepi,R,181,EST,26.60095825,27,2049,201596,,,Johanna Larsson,R,174,SWE,23.41409993,60,1006,6-2 6-4,3,R128,,3,4,57,33,24,13,,4,6,2,1,54,34,16,11,,4,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,37,201495,17,,Dominika Cibulkova,R,161,SVK,22.69678303,18,2695,201517,,,Magdalena Rybarikova,R,180,SVK,23.28268309,69,896,6-3 6-1,3,R128,,2,1,49,32,26,8,,1,1,5,1,72,53,31,5,,5,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,38,201086,,,Greta Arn,R,,HUN,32.76112252,92,697,201606,,,Rebecca Marino,R,,CAN,21.08418891,65,948,6-4 6-2,3,R128,,2,3,53,33,24,12,,2,3,4,4,62,30,22,10,,10,14
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,40,200033,12,,Serena Williams,R,175,USA,30.30527036,12,3300,201481,,,Tamira Paszek,R,165,AUT,21.11156742,45,1207,6-3 6-2,3,R128,,12,1,51,34,25,12,,2,2,2,3,53,34,19,10,,7,10
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,41,201513,14,,Sabine Lisicki,R,178,GER,22.31622177,15,2903,201527,,Q,Stefanie Voegele,R,170,SUI,21.85352498,138,490,6-2 4-6 6-4,3,R128,,3,6,103,51,33,27,,11,15,1,5,107,61,37,19,,8,14
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,42,201424,,,Shahar Peer,R,170,ISR,24.7118412,34,1530,201538,,WC,Isabella Holland,R,,AUS,20.03832991,181,357,6-2 6-0,3,R128,,0,2,49,39,32,1,,5,5,1,3,42,32,16,2,,2,7
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,43,201585,,,Sloane Stephens,R,170,USA,18.82546201,95,685,201562,,,Silvia Soler Espinosa,R,,ESP,24.15879535,78,834,6-4 6-2,3,R128,,7,4,58,31,24,14,,0,1,2,2,72,32,20,16,,6,10
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,44,201320,18,,Svetlana Kuznetsova,R,174,RUS,26.55441478,19,2646,201541,,,Chanelle Scheepers,R,,RSA,27.84394251,37,1455,6-3 3-6 6-0,3,R128,,3,3,75,51,28,14,,5,9,0,9,86,49,26,14,,4,11
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,45,201493,30,,Angelique Kerber,L,173,GER,23.9945243,30,1810,202459,,WC,Bojana Bobusic,R,,AUS,24.29021218,242,233,6-1 6-3,3,R128,,6,2,49,30,24,11,,5,5,3,0,47,27,18,6,,2,6
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,46,201477,,,Stephanie Dubois,R,,CAN,25.21013005,97,678,201455,,,Elena Vesnina,R,176,RUS,25.45927447,53,1127,6-4 1-6 6-4,3,R128,,3,5,92,61,34,13,,7,13,4,1,89,55,29,20,,10,16
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,47,201600,,Q,Jamie Hampton,R,173,USA,22.02053388,144,468,201605,,,Mandy Minella,R,,LUX,26.14921287,110,612,6-1 6-1,3,R128,,1,0,46,25,16,13,,2,3,1,2,46,26,10,7,,5,11
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,48,201345,4,,Maria Sharapova,R,,RUS,24.74469541,4,6440,201363,,,Gisela Dulko,R,170,ARG,26.9596167,68,924,6-0 6-1,3,R128,,3,5,44,24,16,13,,4,5,0,2,34,19,6,3,,3,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,49,201514,,,Sorana Cirstea,R,176,ROU,21.77686516,59,1031,201325,6,,Samantha Stosur,R,172,AUS,27.79739904,5,5585,7-6(2) 6-3,3,R128,,8,2,63,41,27,12,,3,6,3,3,81,56,29,11,,7,12
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,50,201524,,,Urszula Radwanska,R,177,POL,21.10882957,99,667,201590,,Q,Alison Riske,U,,USA,21.53867214,137,494,6-4 1-6 6-2,3,R128,,2,4,95,65,33,15,,3,9,1,4,88,62,32,10,,7,13
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,51,201506,,,Sara Errani,R,164,ITA,24.71731691,48,1190,202443,,Q,Valeria Savinykh,R,,RUS,20.90349076,124,534,6-2 6-1,3,R128,,0,0,40,31,20,7,,1,2,1,1,48,35,14,6,,3,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,52,200069,29,,Nadia Petrova,R,178,RUS,29.60711841,31,1765,201599,,Q,Andrea Hlavackova,R,174,CZE,25.43463381,116,565,6-3 3-6 6-0,3,R128,,11,7,72,39,29,20,,2,3,3,7,76,45,31,12,,6,10
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,53,201311,23,,Roberta Vinci,R,163,ITA,28.90896646,25,2115,202456,,,Alexandra Cadantu,R,170,ROU,21.70568104,109,620,6-0 6-1,3,R128,,2,0,37,29,24,4,,0,0,0,3,32,20,7,2,,4,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,54,201386,,,Jie Zheng,R,164,CHN,28.5338809,38,1405,201619,,WC,Madison Keys,R,178,USA,16.91170431,272,205,6-2 6-1,3,R128,,0,3,46,31,23,9,,2,2,2,2,46,31,16,5,,3,8
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,55,200120,,,Jelena Dokic,R,175,AUS,28.76386037,64,963,201403,,,Anna Chakvetadze,R,170,RUS,24.8678987,196,316,6-2 6-1,3,R128,,2,3,44,22,19,14,,0,0,3,4,46,25,15,7,,5,9
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,56,201294,9,,Marion Bartoli,R,170,FRA,27.2881588,9,4710,200043,,,Virginie Razzano,R,173,FRA,28.68172485,84,734,7-5 6-0,3,R128,,7,5,54,32,25,9,,1,3,2,4,62,37,24,4,,7,13
